prompt_clean,prompt_corrupted,io_name,s_name,distractor_name,template_type,template_idx,place,object_noun,io_token_id,s_token_id,prompt_type,logit_io,logit_s,logit_diff,prob_io,prob_s,is_correct,rank_io,top_1_prediction,top_k_predictions,top_k_logits
"When David and Henry visited the restaurant, Henry handed the letter to","When David and Harry visited the restaurant, Harry handed the letter to",David,Henry,Harry,ABB,1,the restaurant,letter,3271,8616,corrupted,15.394979,8.841785,6.553194,0.22920315,0.00032674,True,1,David,David | the | his | a | Harry,15.3950 | 15.0127 | 14.5695 | 13.7033 | 13.4761
"When Gina and Rose visited the theater, Gina handed the wallet to","When Grace and Rose visited the theater, Grace handed the wallet to",Rose,Gina,Grace,BAB,1,the theater,wallet,8049,43002,corrupted,14.557676,7.429606,7.12807,0.12091238,9.7e-05,True,3,her,her | the | Rose | a | them,15.2153 | 15.0956 | 14.5577 | 13.7865 | 12.3656
"Once Ella and Bob were at the office, Bob brought the phone to","Once Ella and Uma were at the office, Uma brought the phone to",Ella,Bob,Uma,ABB,4,the office,phone,7122,5811,corrupted,13.946125,8.820117,5.126008,0.05433521,0.00032276,True,4,her,her | the | his | Ell | him,15.7373 | 14.8220 | 14.0052 | 13.9461 | 13.5208
"When Fred and Mia visited the cafe, Mia handed the gift to","When Fred and Henry visited the cafe, Henry handed the gift to",Fred,Mia,Henry,ABB,1,the cafe,gift,8559,32189,corrupted,16.46566,6.896648,9.569012,0.4748615,3.317e-05,True,1,Fred,Fred | the | his | a | them,16.4657 | 14.9897 | 14.3256 | 13.8659 | 13.7420
"When Isla and Rose went to the restaurant, Rose gave the note to","When Isla and Victor went to the restaurant, Victor gave the note to",Isla,Rose,Victor,ABB,0,the restaurant,note,1148,8049,corrupted,12.543506,8.441395,4.102111,0.01820271,0.00030103,True,9,the,the | Victor | his | her | a,14.5518 | 14.3450 | 13.7585 | 13.0686 | 13.0492
"When Zach and Emma visited the beach, Emma handed the package to","When Zach and Tara visited the beach, Tara handed the package to",Zach,Emma,Tara,ABB,1,the beach,package,18825,18966,corrupted,16.344151,9.221126,7.123025,0.42862672,0.00034561,True,1,Zach,Zach | the | her | them | him,16.3442 | 14.5051 | 14.4348 | 14.1942 | 13.6159
"Once Yara and Paul were at the school, Paul brought the phone to","Once Yara and Fred were at the school, Fred brought the phone to",Yara,Paul,Fred,ABB,4,the school,phone,575,3362,corrupted,14.143769,9.073708,5.070062,0.05812338,0.00036513,True,5,the,the | her | his | him | Y,14.9618 | 14.9026 | 14.7292 | 14.2329 | 14.1438
"While Tara and Alice were at the park, Tara delivered the phone to","While Amy and Alice were at the park, Amy delivered the phone to",Alice,Tara,Amy,BAB,5,the park,phone,14862,37723,corrupted,14.524649,7.995459,6.52919,0.10018331,0.00014629,True,3,her,her | the | Alice | a | Amy,14.8934 | 14.5540 | 14.5246 | 13.5547 | 13.2273
"While Rose and Sam were at the market, Rose delivered the jacket to","While Iris and Sam were at the market, Iris delivered the jacket to",Sam,Rose,Iris,BAB,5,the market,jacket,3409,8049,corrupted,14.728728,7.747032,6.981697,0.25073642,0.00023287,True,1,Sam,Sam | the | her | a | Iris,14.7287 | 14.0652 | 13.9828 | 12.8467 | 12.3975
"When Kate and Uma arrived at the hospital, Uma passed the trophy to","When Kate and Olivia arrived at the hospital, Olivia passed the trophy to",Kate,Uma,Olivia,ABB,2,the hospital,trophy,16693,471,corrupted,14.471106,8.276497,6.194609,0.06662634,0.00013594,True,3,her,her | the | Kate | a | Olivia,15.9508 | 14.8235 | 14.4711 | 14.2561 | 13.6480
"When Olivia and Uma visited the cafe, Uma handed the book to","When Olivia and David visited the cafe, David handed the book to",Olivia,Uma,David,ABB,1,the cafe,book,33911,471,corrupted,17.181505,7.334762,9.846743,0.46255913,2.448e-05,True,1,Olivia,Olivia | her | the | his | them,17.1815 | 15.9768 | 15.1451 | 14.7629 | 14.4044
"When Clara and Olivia visited the restaurant, Olivia handed the wallet to","When Clara and Isla visited the restaurant, Isla handed the wallet to",Clara,Olivia,Isla,ABB,1,the restaurant,wallet,27443,33911,corrupted,16.79966,8.046217,8.753443,0.57418817,9.067e-05,True,1,Clara,Clara | the | her | them | a,16.7997 | 15.0350 | 14.6640 | 13.4145 | 13.3168
"When Iris and Wendy went to the market, Iris gave the jacket to","When Quinn and Wendy went to the market, Quinn gave the jacket to",Wendy,Iris,Quinn,BAB,0,the market,jacket,28314,34230,corrupted,18.527983,6.400506,12.127477,0.89670426,4.85e-06,True,1,Wendy,Wendy | her | the | a | his,18.5280 | 15.0879 | 14.5539 | 13.5995 | 12.8151
"Once Kate and Rose were at the library, Kate brought the ticket to","Once Emma and Rose were at the library, Emma brought the ticket to",Rose,Kate,Emma,BAB,4,the library,ticket,8049,16693,corrupted,13.286217,10.291808,2.994409,0.02171925,0.0010874,True,5,the,the | her | Emma | them | Rose,15.9300 | 15.3683 | 14.2412 | 13.4606 | 13.2862
"While Olivia and Noah were at the museum, Olivia delivered the card to","While Rose and Noah were at the museum, Rose delivered the card to",Noah,Olivia,Rose,BAB,5,the museum,card,18394,33911,corrupted,16.213383,7.198563,9.01482,0.59515876,7.237e-05,True,1,Noah,Noah | the | a | her | his,16.2134 | 14.2048 | 13.1850 | 13.0305 | 12.8747
"When Xander and Frank visited the park, Xander handed the note to","When Victor and Frank visited the park, Victor handed the note to",Frank,Xander,Victor,BAB,1,the park,note,5278,46122,corrupted,16.602757,5.685078,10.917678,0.5461874,9.9e-06,True,1,Frank,Frank | the | his | a | him,16.6028 | 14.9738 | 14.8471 | 13.2542 | 12.9642
"When Mia and Xander arrived at the cafe, Mia passed the ticket to","When Rose and Xander arrived at the cafe, Rose passed the ticket to",Xander,Mia,Rose,BAB,2,the cafe,ticket,46122,32189,corrupted,15.816359,7.117742,8.698617,0.40785348,6.804e-05,True,1,Xander,Xander | the | her | them | a,15.8164 | 14.8427 | 14.0756 | 13.4192 | 13.1709
"Once Ella and Emma were at the park, Ella brought the map to","Once Mia and Emma were at the park, Mia brought the map to",Emma,Ella,Mia,BAB,4,the park,map,18966,7122,corrupted,15.41995,9.414316,6.005633,0.15067562,0.00037139,True,3,her,her | the | Emma | me | them,15.7661 | 15.4535 | 15.4199 | 14.2916 | 14.1545
"As Olivia and Clara walked through the beach, Olivia offered the card to","As Xander and Clara walked through the beach, Xander offered the card to",Clara,Olivia,Xander,BAB,6,the beach,card,27443,33911,corrupted,16.99535,9.314625,7.680725,0.51161808,0.00023618,True,1,Clara,Clara | the | her | his | Xander,16.9953 | 15.0859 | 14.5444 | 14.4780 | 13.8469
"When Olivia and David visited the hospital, David handed the phone to","When Olivia and Ella visited the hospital, Ella handed the phone to",Olivia,David,Ella,ABB,1,the hospital,phone,33911,3271,corrupted,15.857174,10.805387,5.051786,0.31321976,0.00200395,True,1,Olivia,Olivia | her | the | a | him,15.8572 | 15.0262 | 14.6079 | 13.2681 | 12.7179
"While Quinn and Iris were at the school, Iris delivered the book to","While Quinn and Grace were at the school, Grace delivered the book to",Quinn,Iris,Grace,ABB,5,the school,book,16109,34230,corrupted,13.429365,5.736489,7.692876,0.0529024,2.413e-05,True,4,her,her | the | a | Quinn | students,14.6905 | 14.1324 | 13.8789 | 13.4294 | 12.8542
"When Brian and Uma arrived at the library, Uma passed the phone to","When Brian and Quinn arrived at the library, Quinn passed the phone to",Brian,Uma,Quinn,ABB,2,the library,phone,8403,471,corrupted,17.379543,7.806004,9.57354,0.69048703,4.802e-05,True,1,Brian,Brian | Quinn | the | her | a,17.3795 | 14.8619 | 14.2931 | 14.2743 | 13.7413
"When Alice and Frank visited the museum, Frank handed the ticket to","When Alice and Paul visited the museum, Paul handed the ticket to",Alice,Frank,Paul,ABB,1,the museum,ticket,14862,5278,corrupted,18.089891,8.505709,9.584183,0.78792286,5.422e-05,True,1,Alice,Alice | the | her | a | them,18.0899 | 15.0659 | 14.5103 | 14.1204 | 13.8437
"When Noah and Ella arrived at the mall, Ella passed the book to","When Noah and Victor arrived at the mall, Victor passed the book to",Noah,Ella,Victor,ABB,2,the mall,book,18394,7122,corrupted,17.169277,7.258585,9.910692,0.71061951,3.528e-05,True,1,Noah,Noah | the | his | a | them,17.1693 | 14.2005 | 13.8108 | 13.7772 | 13.2199
"When Clara and Tara arrived at the beach, Tara passed the pen to","When Clara and Brian arrived at the beach, Brian passed the pen to",Clara,Tara,Brian,ABB,2,the beach,pen,27443,37723,corrupted,16.355511,9.468081,6.887429,0.43905073,0.00044807,True,1,Clara,Clara | her | the | his | a,16.3555 | 14.7201 | 14.2099 | 14.1025 | 13.6388
"While Clara and Rose were at the beach, Clara delivered the card to","While Xander and Rose were at the beach, Xander delivered the card to",Rose,Clara,Xander,BAB,5,the beach,card,8049,27443,corrupted,15.65407,8.816725,6.837345,0.22952655,0.00024627,True,1,Rose,Rose | the | his | Xander | her,15.6541 | 14.9784 | 14.9280 | 13.7192 | 13.7081
"While Noah and Mia were at the theater, Mia delivered the ticket to","While Noah and Henry were at the theater, Henry delivered the ticket to",Noah,Mia,Henry,ABB,5,the theater,ticket,18394,32189,corrupted,14.765894,5.907554,8.85834,0.15803444,2.247e-05,True,2,the,the | Noah | a | his | Henry,15.0070 | 14.7659 | 13.6271 | 13.5685 | 13.4811
"When Quinn and Alice arrived at the park, Quinn passed the note to","When Paul and Alice arrived at the park, Paul passed the note to",Alice,Quinn,Paul,BAB,2,the park,note,14862,16109,corrupted,18.858955,7.049941,11.809014,0.90755844,6.75e-06,True,1,Alice,Alice | the | his | her | them,18.8590 | 14.8416 | 14.8025 | 14.0618 | 13.4502
"After Paul and Zach left the park, Zach sent the jacket to","After Paul and Tara left the park, Tara sent the jacket to",Paul,Zach,Tara,ABB,3,the park,jacket,3362,18825,corrupted,16.155119,8.423615,7.731504,0.47866642,0.00021003,True,1,Paul,Paul | the | her | Tara | a,16.1551 | 14.1965 | 13.8901 | 12.8828 | 12.4841
"As Amy and Frank walked through the mall, Frank offered the gift to","As Amy and Olivia walked through the mall, Olivia offered the gift to",Amy,Frank,Olivia,ABB,6,the mall,gift,14235,5278,corrupted,15.284647,8.976595,6.308052,0.12956491,0.00023601,True,2,her,her | Amy | the | a | one,15.8327 | 15.2846 | 15.1344 | 14.0716 | 13.9637
"When Derek and David arrived at the school, Derek passed the gift to","When Emma and David arrived at the school, Emma passed the gift to",David,Derek,Emma,BAB,2,the school,gift,3271,20893,corrupted,15.711711,8.780934,6.930777,0.14978217,0.00014637,True,2,her,her | David | the | their | them,16.5491 | 15.7117 | 15.3492 | 14.3843 | 14.3601
"While Kate and Derek were at the mall, Derek delivered the jacket to","While Kate and Alice were at the mall, Alice delivered the jacket to",Kate,Derek,Alice,ABB,5,the mall,jacket,16693,20893,corrupted,15.767103,7.254256,8.512847,0.23635243,4.748e-05,True,1,Kate,Kate | her | the | Alice | a,15.7671 | 15.4133 | 14.7113 | 14.3676 | 13.9078
"While Harry and Iris were at the gym, Harry delivered the wallet to","While Isla and Iris were at the gym, Isla delivered the wallet to",Iris,Harry,Isla,BAB,5,the gym,wallet,34230,5850,corrupted,16.860083,8.191348,8.668735,0.73402202,0.00012616,True,1,Iris,Iris | her | the | his | a,16.8601 | 14.3197 | 13.9409 | 12.5597 | 12.3811
"When Isla and Mia visited the store, Isla handed the trophy to","When Paul and Mia visited the store, Paul handed the trophy to",Mia,Isla,Paul,BAB,1,the store,trophy,32189,1148,corrupted,15.880213,6.983687,8.896526,0.40506262,5.544e-05,True,1,Mia,Mia | the | his | a | her,15.8802 | 14.7156 | 14.5523 | 13.8100 | 13.6397
"When Sam and Frank visited the school, Frank handed the card to","When Sam and Quinn visited the school, Quinn handed the card to",Sam,Frank,Quinn,ABB,1,the school,card,3409,5278,corrupted,16.406006,8.852399,7.553607,0.48282921,0.00025311,True,1,Sam,Sam | the | Quinn | her | a,16.4060 | 14.6993 | 13.9224 | 13.7894 | 13.6604
"While Sam and Clara were at the market, Sam delivered the package to","While Isla and Clara were at the market, Isla delivered the package to",Clara,Sam,Isla,BAB,5,the market,package,27443,3409,corrupted,16.611162,8.868082,7.74308,0.65305483,0.00028325,True,1,Clara,Clara | her | the | a | his,16.6112 | 14.3522 | 14.2969 | 13.2186 | 12.9403
"When Amy and Liam visited the park, Liam handed the pen to","When Amy and Kate visited the park, Kate handed the pen to",Amy,Liam,Kate,ABB,1,the park,pen,14235,31684,corrupted,16.431522,10.616587,5.814936,0.39526242,0.00117894,True,1,Amy,Amy | her | the | a | them,16.4315 | 15.2394 | 14.7569 | 13.8764 | 12.8083
"When Emma and Kate arrived at the office, Emma passed the bag to","When Fred and Kate arrived at the office, Fred passed the bag to",Kate,Emma,Fred,BAB,2,the office,bag,16693,18966,corrupted,17.39253,9.138474,8.254056,0.62884134,0.00016363,True,1,Kate,Kate | his | the | her | a,17.3925 | 15.0826 | 15.0580 | 14.5584 | 14.0744
"When Xander and Victor visited the beach, Victor handed the card to","When Xander and Jack visited the beach, Jack handed the card to",Xander,Victor,Jack,ABB,1,the beach,card,46122,12622,corrupted,17.500002,9.668846,7.831156,0.62395304,0.00024781,True,1,Xander,Xander | the | them | his | Buffy,17.5000 | 15.2482 | 14.4258 | 14.2121 | 14.1881
"Once Derek and Isla were at the museum, Isla brought the map to","Once Derek and Brian were at the museum, Brian brought the map to",Derek,Isla,Brian,ABB,4,the museum,map,20893,1148,corrupted,15.625538,5.370378,10.25516,0.20570186,7.24e-06,True,1,Derek,Derek | them | the | him | me,15.6255 | 15.1239 | 14.9764 | 14.8275 | 14.2453
"After Fred and Frank left the theater, Frank sent the book to","After Fred and Gina left the theater, Gina sent the book to",Fred,Frank,Gina,ABB,3,the theater,book,8559,5278,corrupted,14.965935,11.755085,3.21085,0.17202543,0.00693647,True,1,Fred,Fred | her | the | a | him,14.9659 | 14.8919 | 13.9378 | 13.1232 | 12.4103
"As Mia and Brian walked through the beach, Mia offered the key to","As Jack and Brian walked through the beach, Jack offered the key to",Brian,Mia,Jack,BAB,6,the beach,key,8403,32189,corrupted,11.845992,6.710681,5.135311,0.00750015,4.414e-05,True,9,the,the | his | their | a | unlocking,15.7110 | 14.4728 | 14.3014 | 13.9845 | 13.1362
"When Bob and Isla arrived at the office, Isla passed the phone to","When Bob and David arrived at the office, David passed the phone to",Bob,Isla,David,ABB,2,the office,phone,5811,1148,corrupted,15.229419,7.092145,8.137274,0.17702915,5.177e-05,True,1,Bob,Bob | his | the | a | them,15.2294 | 14.8884 | 14.3529 | 14.1928 | 13.5078
"When Tara and Olivia visited the store, Olivia handed the book to","When Tara and Mia visited the store, Mia handed the book to",Tara,Olivia,Mia,ABB,1,the store,book,37723,33911,corrupted,16.100637,9.575747,6.52489,0.36387789,0.00053362,True,1,Tara,Tara | her | the | them | a,16.1006 | 15.1416 | 14.7724 | 13.9031 | 13.7232
"As Yara and Carol walked through the hospital, Yara offered the pen to","As Quinn and Carol walked through the hospital, Quinn offered the pen to",Carol,Yara,Quinn,BAB,6,the hospital,pen,5074,575,corrupted,16.699472,7.414504,9.284969,0.62543654,5.805e-05,True,1,Carol,Carol | her | the | a | one,16.6995 | 14.5789 | 13.9235 | 13.0197 | 12.1805
"While Emma and Kate were at the hospital, Emma delivered the note to","While Tara and Kate were at the hospital, Tara delivered the note to",Kate,Emma,Tara,BAB,5,the hospital,note,16693,18966,corrupted,15.612448,9.243988,6.36846,0.22353877,0.00038332,True,1,Kate,Kate | her | the | Tara | a,15.6124 | 15.6094 | 14.7772 | 13.7923 | 13.2603
"Once Rose and Frank were at the office, Rose brought the key to","Once Iris and Frank were at the office, Iris brought the key to",Frank,Rose,Iris,BAB,4,the office,key,5278,8049,corrupted,13.761919,9.188096,4.573823,0.05637994,0.00058175,True,3,the,the | her | Frank | their | a,15.8143 | 14.4697 | 13.7619 | 13.3552 | 12.9970
"When Frank and Harry arrived at the beach, Frank passed the letter to","When Grace and Harry arrived at the beach, Grace passed the letter to",Harry,Frank,Grace,BAB,2,the beach,letter,5850,5278,corrupted,16.643406,9.106138,7.537268,0.56519747,0.00030117,True,1,Harry,Harry | her | the | a | his,16.6434 | 14.9067 | 14.5543 | 13.0418 | 12.8628
"When Uma and Olivia arrived at the hospital, Uma passed the card to","When Amy and Olivia arrived at the hospital, Amy passed the card to",Olivia,Uma,Amy,BAB,2,the hospital,card,33911,471,corrupted,15.822783,8.169758,7.653026,0.19995327,9.49e-05,True,2,her,her | Olivia | the | a | them,16.2656 | 15.8228 | 14.8401 | 14.3536 | 13.5206
"As Grace and Yara walked through the market, Yara offered the package to","As Grace and Carol walked through the market, Carol offered the package to",Grace,Yara,Carol,ABB,6,the market,package,16156,575,corrupted,15.179361,7.542378,7.636983,0.18682989,9.01e-05,True,1,Grace,Grace | the | her | a | them,15.1794 | 14.7424 | 14.6321 | 13.9009 | 13.5677
"When Tara and Victor went to the library, Victor gave the map to","When Tara and Wendy went to the library, Wendy gave the map to",Tara,Victor,Wendy,ABB,0,the library,map,37723,12622,corrupted,16.124001,6.735127,9.388874,0.33891064,2.835e-05,True,1,Tara,Tara | her | the | them | a,16.1240 | 15.0427 | 15.0185 | 14.9149 | 13.1916
"When Uma and Frank visited the library, Frank handed the wallet to","When Uma and David visited the library, David handed the wallet to",Uma,Frank,David,ABB,1,the library,wallet,471,5278,corrupted,16.152115,8.417587,7.734528,0.29188463,0.00012769,True,1,U,U | the | her | a | his,16.1521 | 15.0297 | 14.7149 | 14.3702 | 14.1497
"As David and Iris walked through the museum, David offered the ticket to","As Harry and Iris walked through the museum, Harry offered the ticket to",Iris,David,Harry,BAB,6,the museum,ticket,34230,3271,corrupted,15.608723,9.56873,6.039992,0.26175278,0.00062338,True,1,Iris,Iris | the | them | Harry | his,15.6087 | 15.1495 | 14.0137 | 13.9107 | 13.7955
"After Henry and Victor left the store, Henry sent the letter to","After Carol and Victor left the store, Carol sent the letter to",Victor,Henry,Carol,BAB,3,the store,letter,12622,8616,corrupted,15.62882,8.133569,7.495252,0.40022507,0.00022241,True,1,Victor,Victor | the | her | Carol | a,15.6288 | 14.2141 | 14.1566 | 12.6861 | 12.2935
